,fwy,dir,link,from_node,to_node,geometry,vds,Cluster_Labels,geometry_station
781,I210,W,28767777_0,32602635,32602636,"LINESTRING (1985432.4521620641 573859.3204740913, 1985435.309504866 573899.7916508542)",770568,4,POINT (1985437.2924940852 573882.595527152)
782,I210,W,45593148_0,32602636,32602637,"LINESTRING (1985435.309504866 573899.7916508542, 1985458.868419385 574259.0330449463)",770568,4,POINT (1985437.2924940852 573882.595527152)
783,I210,W,45600777_0,32602637,364285398,"LINESTRING (1985458.868419385 574259.0330449463, 1985460.4209802705 574302.4790008628)",770568,4,POINT (1985437.2924940852 573882.595527152)
784,I210,W,45600776_0,364285398,15682484,"LINESTRING (1985460.4209802705 574302.4790008628, 1985432.508071701 574516.636774179)",717622,8,POINT (1985070.4200710605 575027.9007950716)
785,I210,W,123951235_0,15682484,15682485,"LINESTRING (1985432.508071701 574516.636774179, 1985365.2318278386 574691.3238868677)",717622,8,POINT (1985070.4200710605 575027.9007950716)
786,I210,W,156453603_0,15682485,32602643,"LINESTRING (1985365.2318278386 574691.3238868677, 1985257.8629217274 574848.2388256437)",717622,8,POINT (1985070.4200710605 575027.9007950716)
787,I210,W,25656623_0,32602643,322565500,"LINESTRING (1985257.8629217274 574848.2388256437, 1984967.6737145246 575113.5105964534)",717622,8,POINT (1985070.4200710605 575027.9007950716)
788,I210,W,25656623_1,322565500,279680823,"LINESTRING (1984967.6737145246 575113.5105964534, 1984871.750763397 575198.8109062079)",717615,9,POINT (1984186.2977984576 575724.4086202657)
789,I210,W,25656648_0,279680823,279680817,"LINESTRING (1984871.750763397 575198.8109062079, 1984839.8729416165 575227.758347571)",717615,9,POINT (1984186.2977984576 575724.4086202657)
790,I210,W,25656649_0,279680817,847763881,"LINESTRING (1984839.8729416165 575227.758347571, 1984714.3328926277 575335.7924686514)",717615,9,POINT (1984186.2977984576 575724.4086202657)
791,I210,W,25656649_1,847763881,7534089786,"LINESTRING (1984714.3328926277 575335.7924686514, 1984073.774992849 575781.770865043)",717615,9,POINT (1984186.2977984576 575724.4086202657)
792,I210,W,805585487_0,7534089786,279680829,"LINESTRING (1984073.774992849 575781.770865043, 1983918.6445294155 575864.509781448)",717615,9,POINT (1984186.2977984576 575724.4086202657)
793,I210,W,156453598_0,279680829,318269359,"LINESTRING (1983918.6445294155 575864.509781448, 1983651.7125665687 576037.9052989535)",717615,9,POINT (1984186.2977984576 575724.4086202657)
794,I210,W,156453604_0,318269359,15682491,"LINESTRING (1983651.7125665687 576037.9052989535, 1983548.9183299525 576139.9807787027)",770000,0,POINT (1983296.8597087774 576773.189977192)
795,I210,W,28948037_0,15682491,318022484,"LINESTRING (1983548.9183299525 576139.9807787027, 1983512.7613161213 576189.5387299088)",770000,0,POINT (1983296.8597087774 576773.189977192)
796,I210,W,28948037_1,318022484,318022498,"LINESTRING (1983512.7613161213 576189.5387299088, 1983343.1699089871 576523.1313312569)",770000,0,POINT (1983296.8597087774 576773.189977192)
797,I210,W,28929949_0,318022498,318022499,"LINESTRING (1983343.1699089871 576523.1313312569, 1983332.17678303 576571.1916988462)",770000,0,POINT (1983296.8597087774 576773.189977192)
798,I210,W,28929951_0,318022499,318022510,"LINESTRING (1983332.17678303 576571.1916988462, 1983266.2658811945 576874.5064661407)",769807,9,POINT (1982964.8747431864 577338.1688837993)
799,I210,W,608019122_0,318022510,318024364,"LINESTRING (1983266.2658811945 576874.5064661407, 1983211.8996739306 576995.0889972054)",769807,9,POINT (1982964.8747431864 577338.1688837993)
800,I210,W,606531642_0,318024364,318024369,"LINESTRING (1983211.8996739306 576995.0889972054, 1982948.333241665 577354.6491435738)",769807,9,POINT (1982964.8747431864 577338.1688837993)
801,I210,W,28930098_0,318024369,318024358,"LINESTRING (1982948.333241665 577354.6491435738, 1982815.7473288877 577527.3455722636)",769983,7,POINT (1982335.3720966254 578017.972630393)
802,I210,W,156453606_0,318024358,318269031,"LINESTRING (1982815.7473288877 577527.3455722636, 1982183.4831269232 578100.6124927205)",769983,7,POINT (1982335.3720966254 578017.972630393)
803,I210,W,156453606_1,318269031,15682495,"LINESTRING (1982183.4831269232 578100.6124927205, 1981984.1730373392 578212.5085236564)",769953,7,POINT (1981435.8058092587 578442.5689168059)
804,I210,W,156453606_2,15682495,1842004390,"LINESTRING (1981984.1730373392 578212.5085236564, 1981382.700851364 578445.1823469683)",769953,7,POINT (1981435.8058092587 578442.5689168059)
805,I210,W,156453606_3,1842004390,282107111,"LINESTRING (1981382.700851364 578445.1823469683, 1981156.0978384863 578450.8650014595)",769941,7,POINT (1981113.0958033514 578454.6463038207)
806,I210,W,173375844_0,282107111,1376737825,"LINESTRING (1981156.0978384863 578450.8650014595, 1980990.1375557575 578453.5667466088)",769941,7,POINT (1981113.0958033514 578454.6463038207)
807,I210,W,123461833_0,1376737825,305416788,"LINESTRING (1980990.1375557575 578453.5667466088, 1980958.4551378568 578454.1531551238)",769941,7,POINT (1981113.0958033514 578454.6463038207)
808,I210,W,27815312_0,305416788,1376737826,"LINESTRING (1980958.4551378568 578454.1531551238, 1980897.5863654853 578454.6445212023)",770386,7,POINT (1980306.0920699215 578462.316679053)
809,I210,W,123461834_0,1376737826,305417175,"LINESTRING (1980897.5863654853 578454.6445212023, 1980072.2633880135 578484.4244987908)",770386,7,POINT (1980306.0920699215 578462.316679053)
810,I210,W,27815313_0,305417175,305417193,"LINESTRING (1980072.2633880135 578484.4244987908, 1980020.965050629 578499.7425015889)",770386,7,POINT (1980306.0920699215 578462.316679053)
811,I210,W,27815314_0,305417193,305417248,"LINESTRING (1980020.965050629 578499.7425015889, 1979809.839649656 578591.1236195386)",770386,7,POINT (1980306.0920699215 578462.316679053)
812,I210,W,27815315_0,305417248,7410233612,"LINESTRING (1979809.839649656 578591.1236195386, 1979759.8921822836 578612.662890841)",770386,7,POINT (1980306.0920699215 578462.316679053)
813,I210,W,27815316_0,7410233612,305417267,"LINESTRING (1979759.8921822836 578612.662890841, 1979744.9887542848 578620.2382123)",770401,6,POINT (1979178.3398390135 578901.8185397553)
814,I210,W,27815316_1,305417267,305417386,"LINESTRING (1979744.9887542848 578620.2382123, 1979504.286061645 578740.275816253)",770401,6,POINT (1979178.3398390135 578901.8185397553)
815,I210,W,27815317_0,305417386,305417434,"LINESTRING (1979504.286061645 578740.275816253, 1979440.0503060403 578771.6096418538)",770401,6,POINT (1979178.3398390135 578901.8185397553)
816,I210,W,607788642_0,305417434,305421106,"LINESTRING (1979440.0503060403 578771.6096418538, 1978886.6656196571 579050.738120588)",769926,12,POINT (1978580.674428951 579276.6582117578)
817,I210,W,607788642_1,305421106,1842042919,"LINESTRING (1978886.6656196571 579050.738120588, 1978534.0916930274 579299.9156301079)",769926,12,POINT (1978580.674428951 579276.6582117578)
818,I210,W,27815245_0,1842042919,1931511081,"LINESTRING (1978534.0916930274 579299.9156301079, 1978350.6627837454 579435.0471487623)",769867,6,POINT (1977926.1451456284 579742.9613512888)
819,I210,W,863714040_0,1931511081,322581612,"LINESTRING (1978350.6627837454 579435.0471487623, 1977526.538426522 579984.4029435527)",769867,6,POINT (1977926.1451456284 579742.9613512888)
820,I210,W,863714039_0,322581612,322582281,"LINESTRING (1977526.538426522 579984.4029435527, 1977102.785045758 580248.5275621458)",769867,6,POINT (1977926.1451456284 579742.9613512888)
821,I210,W,31778603_0,322582281,355756550,"LINESTRING (1977102.785045758 580248.5275621458, 1977056.9705167634 580280.8751089466)",769911,2,POINT (1976841.8691981684 580438.3218729025)
822,I210,W,31778602_0,355756550,364280436,"LINESTRING (1977056.9705167634 580280.8751089466, 1976699.6280542396 580544.865051921)",769911,2,POINT (1976841.8691981684 580438.3218729025)
823,I210,W,54773991_0,364280436,322583383,"LINESTRING (1976699.6280542396 580544.865051921, 1976663.5684646387 580571.5107667277)",769911,2,POINT (1976841.8691981684 580438.3218729025)
824,I210,W,54773990_0,322583383,355754824,"LINESTRING (1976663.5684646387 580571.5107667277, 1976295.938545725 580842.6635200847)",769911,2,POINT (1976841.8691981684 580438.3218729025)
825,I210,W,31778468_0,355754824,355754786,"LINESTRING (1976295.938545725 580842.6635200847, 1976261.6888141867 580866.3889032123)",769911,2,POINT (1976841.8691981684 580438.3218729025)
826,I210,W,607788640_0,355754786,577420050,"LINESTRING (1976261.6888141867 580866.3889032123, 1976148.1902779196 580934.5653014878)",769911,2,POINT (1976841.8691981684 580438.3218729025)
827,I210,W,31778466_0,577420050,335126342,"LINESTRING (1976148.1902779196 580934.5653014878, 1975895.3261812828 581034.928562264)",769911,2,POINT (1976841.8691981684 580438.3218729025)
828,I210,W,30371558_0,335126342,335126335,"LINESTRING (1975895.3261812828 581034.928562264, 1975855.9129813982 581045.8129347907)",769965,7,POINT (1974961.9913995392 581292.549755989)
829,I210,W,30371557_0,335126335,335128967,"LINESTRING (1975855.9129813982 581045.8129347907, 1975709.6495041242 581086.2163843451)",769965,7,POINT (1974961.9913995392 581292.549755989)
830,I210,W,30371679_0,335128967,335128969,"LINESTRING (1975709.6495041242 581086.2163843451, 1975637.3514090753 581106.1838455416)",769965,7,POINT (1974961.9913995392 581292.549755989)
831,I210,W,30371680_0,335128969,355753606,"LINESTRING (1975637.3514090753 581106.1838455416, 1975493.7044433411 581145.8739214912)",769965,7,POINT (1974961.9913995392 581292.549755989)
832,I210,W,31778391_0,355753606,355753600,"LINESTRING (1975493.7044433411 581145.8739214912, 1975451.4474296742 581157.5440039574)",769965,7,POINT (1974961.9913995392 581292.549755989)
833,I210,W,31778390_0,355753600,322586249,"LINESTRING (1975451.4474296742 581157.5440039574, 1974795.4736599207 581338.6684249188)",770129,0,POINT (1973231.6764283287 581566.9324797181)
834,I210,W,31778390_1,322586249,354124168,"LINESTRING (1974795.4736599207 581338.6684249188, 1973826.106443144 581502.4619708575)",770129,0,POINT (1973231.6764283287 581566.9324797181)
835,I210,W,31778390_2,354124168,26390251,"LINESTRING (1973826.106443144 581502.4619708575, 1973276.3385490328 581563.4536106482)",770129,0,POINT (1973231.6764283287 581566.9324797181)
836,I210,W,31654404_0,26390251,354124424,"LINESTRING (1973276.3385490328 581563.4536106482, 1973189.219136845 581574.6202519706)",770141,7,POINT (1972912.0931093148 581568.1945791141)
837,I210,W,31654406_0,354124424,354124427,"LINESTRING (1973189.219136845 581574.6202519706, 1973109.1578480233 581579.7995605667)",770141,7,POINT (1972912.0931093148 581568.1945791141)
838,I210,W,31654406_1,354124427,272812683,"LINESTRING (1973109.1578480233 581579.7995605667, 1972765.0860125879 581552.27572864)",770141,7,POINT (1972912.0931093148 581568.1945791141)
839,I210,W,31654406_2,272812683,272581280,"LINESTRING (1972765.0860125879 581552.27572864, 1969980.38164641 583885.842938144)",770187,7,POINT (1969633.8897430475 584330.1439925162)
840,I210,W,31654406_3,272581280,122512227,"LINESTRING (1969980.38164641 583885.842938144, 1969655.7722481508 584296.3405263813)",770187,7,POINT (1969633.8897430475 584330.1439925162)
841,I210,W,28102040_0,122512227,308700538,"LINESTRING (1969655.7722481508 584296.3405263813, 1969609.1240681466 584355.3382510422)",770200,7,POINT (1969431.2658475472 584579.5004589326)
842,I210,W,28102043_0,308700538,272581479,"LINESTRING (1969609.1240681466 584355.3382510422, 1969405.4969048752 584612.8625209755)",770200,7,POINT (1969431.2658475472 584579.5004589326)
843,I210,W,28102043_1,272581479,308700739,"LINESTRING (1969405.4969048752 584612.8625209755, 1969307.2826340755 584737.0776630576)",770200,7,POINT (1969431.2658475472 584579.5004589326)
844,I210,W,607788636_0,308700739,308702267,"LINESTRING (1969307.2826340755 584737.0776630576, 1969261.932014686 584794.4422835482)",770200,7,POINT (1969431.2658475472 584579.5004589326)
845,I210,W,28102072_0,308702267,308702300,"LINESTRING (1969261.932014686 584794.4422835482, 1969229.338534445 584835.6475846684)",770200,7,POINT (1969431.2658475472 584579.5004589326)
846,I210,W,28102073_0,308702300,308702683,"LINESTRING (1969229.338534445 584835.6475846684, 1969118.739549008 584975.5460842598)",770200,7,POINT (1969431.2658475472 584579.5004589326)
847,I210,W,28102079_0,308702683,272569459,"LINESTRING (1969118.739549008 584975.5460842598, 1969056.178265233 585054.6657192467)",770200,7,POINT (1969431.2658475472 584579.5004589326)
848,I210,W,28102078_0,272569459,272539588,"LINESTRING (1969056.178265233 585054.6657192467, 1968585.5348211657 585484.1481345126)",770290,7,POINT (1967274.0160504412 585759.444631238)
849,I210,W,29322782_0,272539588,272539591,"LINESTRING (1968585.5348211657 585484.1481345126, 1968219.4400438382 585607.6906464449)",770290,7,POINT (1967274.0160504412 585759.444631238)
850,I210,W,29322790_0,272539591,272539604,"LINESTRING (1968219.4400438382 585607.6906464449, 1967923.9035571718 585654.7321058658)",770290,7,POINT (1967274.0160504412 585759.444631238)
851,I210,W,29322790_1,272539604,356965149,"LINESTRING (1967923.9035571718 585654.7321058658, 1967514.6132477203 585721.8482320518)",770290,7,POINT (1967274.0160504412 585759.444631238)
852,I210,W,31877863_0,356965149,272529060,"LINESTRING (1967514.6132477203 585721.8482320518, 1967480.1102776297 585727.5155498824)",770290,7,POINT (1967274.0160504412 585759.444631238)
853,I210,W,31877857_0,272529060,272529058,"LINESTRING (1967480.1102776297 585727.5155498824, 1967031.3266096273 585801.1367184139)",770555,7,POINT (1966155.9436739057 585892.6908806746)
854,I210,W,31877857_1,272529058,356964857,"LINESTRING (1967031.3266096273 585801.1367184139, 1966963.8863521805 585812.203286076)",770555,7,POINT (1966155.9436739057 585892.6908806746)
855,I210,W,31877829_0,356964857,356964858,"LINESTRING (1966963.8863521805 585812.203286076, 1966924.211890726 585818.7119698982)",770555,7,POINT (1966155.9436739057 585892.6908806746)
856,I210,W,123951236_0,356964858,356964697,"LINESTRING (1966924.211890726 585818.7119698982, 1966104.2015152804 585897.6721057325)",770555,7,POINT (1966155.9436739057 585892.6908806746)
857,I210,W,31877822_0,356964697,356964687,"LINESTRING (1966104.2015152804 585897.6721057325, 1966071.8984823897 585900.1864014164)",770555,7,POINT (1966155.9436739057 585892.6908806746)
858,I210,W,31877821_0,356964687,317103387,"LINESTRING (1966071.8984823897 585900.1864014164, 1965678.326004425 585930.8990051092)",770555,7,POINT (1966155.9436739057 585892.6908806746)
859,I210,W,28842232_0,317103387,317103486,"LINESTRING (1965678.326004425 585930.8990051092, 1965603.9164042743 585936.710295946)",770275,7,POINT (1964775.2558719423 586091.5144798793)
860,I210,W,607788634_0,317103486,272495089,"LINESTRING (1965603.9164042743 585936.710295946, 1965332.899732663 585962.2909165145)",770275,7,POINT (1964775.2558719423 586091.5144798793)
861,I210,W,28842234_0,272495089,317102246,"LINESTRING (1965332.899732663 585962.2909165145, 1964975.5994926367 586030.8445035607)",770275,7,POINT (1964775.2558719423 586091.5144798793)
862,I210,W,28842132_0,317102246,317102264,"LINESTRING (1964975.5994926367 586030.8445035607, 1964920.5188090228 586046.2606850555)",770275,7,POINT (1964775.2558719423 586091.5144798793)
863,I210,W,28842133_0,317102264,2358169908,"LINESTRING (1964920.5188090228 586046.2606850555, 1964456.2742422197 586192.2210922707)",770545,9,POINT (1963943.8424393304 586326.8785951183)
864,I210,W,28842133_1,2358169908,574834469,"LINESTRING (1964456.2742422197 586192.2210922707, 1963946.1759597075 586325.5162396061)",770545,9,POINT (1963943.8424393304 586326.8785951183)
865,I210,W,122596770_0,574834469,26390276,"LINESTRING (1963946.1759597075 586325.5162396061, 1963894.2917285422 586330.9429872261)",770545,9,POINT (1963943.8424393304 586326.8785951183)
866,I210,W,405092104_0,26390276,2358169904,"LINESTRING (1963894.2917285422 586330.9429872261, 1963788.5710898235 586339.3757712414)",770545,9,POINT (1963943.8424393304 586326.8785951183)
867,I210,W,45265219_0,2358169904,26390278,"LINESTRING (1963788.5710898235 586339.3757712414, 1963400.4970362384 586468.7414528527)",770545,9,POINT (1963943.8424393304 586326.8785951183)
868,I210,W,405092106_0,26390278,356963968,"LINESTRING (1963400.4970362384 586468.7414528527, 1963124.1662060323 586770.6293528712)",770332,3,POINT (1963043.6245303205 586868.9625578016)
869,I210,W,31877735_0,356963968,356963970,"LINESTRING (1963124.1662060323 586770.6293528712, 1963096.8429190197 586801.8300971426)",770332,3,POINT (1963043.6245303205 586868.9625578016)
870,I210,W,31877733_0,356963970,4073141764,"LINESTRING (1963096.8429190197 586801.8300971426, 1963060.0978834932 586843.8946506135)",770332,3,POINT (1963043.6245303205 586868.9625578016)
